2000 78431
1031 1923 957
1031 1952 330
1032 192 336
1032 263 1842
1032 374 374
1032 410 1863
1032 491 334
1032 606 68
1032 638 1776
1032 876 404
1032 892 923
1032 919 1893
1032 1048 1389
1032 1177 329
1032 1219 1541
1032 1244 627
1032 1298 836
1032 1337 452
1032 1401 1796
1032 1430 1588
1032 1470 1305
1032 1613 782
1032 1654 1110
1032 1661 553
1032 1724 105
1032 1726 962
1032 1842 1810
1032 1845 1442
1032 1866 1276
1032 1910 753
1032 1933 1272
1032 1955 1981
1032 1964 650
1033 68 1052
1033 85 875
1033 225 1456
1033 417 1728
1033 428 1258
1033 610 619
1033 650 1790
1033 716 255
1033 737 496
1033 748 11
1033 781 1105
1033 850 443
1033 911 1451
1033 929 180
1033 1018 1741
1033 1087 667
1033 1116 1157
1033 1148 396
1033 1183 789
1033 1278 651
1033 1376 1504
1033 1405 1364
1033 1412 1019
1033 1421 1591
1033 1438 640
1033 1493 1614
1033 1515 926
1033 1579 1225
1033 1582 340
1033 1605 1331
1033 1643 60
1033 1729 874
1033 1732 951
1033 1734 941
1033 1746 1041
1033 1844 18
1034 70 1808
1034 87 985
1034 111 648
1034 276 1545
1034 303 365
1034 404 1992
1034 461 1038
1034 544 974
1034 576 1207
1034 639 1501
1034 645 1898
1034 700 1687
1034 743 932
1034 761 412
1034 848 403
1034 925 1312
1034 952 341
1034 975 723
1034 1038 1564
1034 1074 880
1034 1092 555
1034 1111 1771
1034 1114 239
1034 1152 335
1034 1160 1851
1034 1174 1126
1034 1200 1634
1034 1250 446
1034 1273 1509
1034 1326 1255
1034 1373 906
1034 1381 1505
1034 1387 1126
1034 1432 1682
1034 1464 1885
1034 1517 1402
1034 1578 49
1034 1585 1449
1034 1622 1834
1034 1659 1591
1034 1853 1601
1034 1871 851
1034 1982 1503
1035 80 1668
1035 83 1257
1035 128 199
1035 137 1831
1035 193 1511
1035 225 940
1035 236 144
1035 316 492
1035 348 886
1035 355 40
1035 408 1036
1035 433 112
1035 435 1244
1035 441 1256
1035 459 9
1035 471 1764
1035 490 176
1035 518 1748
1035 581 927
1035 599 829
1035 608 792
1035 686 102
1035 695 1647
1035 736 1144
1035 742 1951
1035 771 681
1035 1052 706
1035 1054 874
1035 1082 870
1035 1132 1580
1035 1149 1323
1035 1216 851
1035 1220 1793
1035 1298 1724
1035 1406 47
1035 1423 1197
1035 1480 159
1035 1618 441
1035 1674 1198
1035 1737 1549
1035 1779 329
1035 1846 19
1035 1882 1776
1035 1887 1770
1035 1908 372
1035 1919 63
1035 1928 223
1036 14 598
1036 34 245
1036 81 305
1036 193 1819
1036 196 1541
1036 202 1439
1036 227 468
1036 362 150
1036 365 477
1036 397 526
1036 402 412
1036 417 276
1036 419 79
1036 474 1228
1036 536 1704
1036 560 28
1036 561 7
1036 592 981
1036 603 832
1036 620 1605
1036 631 1289
1036 704 10
1036 816 286
1036 829 1368
1036 835 90
1036 1075 1798
1036 1158 81
1036 1253 1414
1036 1274 535
1036 1286 153
1036 1304 623
1036 1338 7
1036 1339 402
1036 1473 443
1036 1546 747
1036 1565 588
1036 1603 1588
1036 1634 1426
1036 1825 86
1036 1830 815
1036 1961 150
1037 70 1534
1037 133 188
1037 249 929
1037 258 1226
1037 329 1444
1037 361 643
1037 431 1413
1037 560 697
1037 611 975
1037 635 738
1037 708 1412
1037 807 1640
1037 858 490
1037 859 1906
1037 887 64
1037 894 1957
1037 906 1237
1037 955 883
1037 1022 1399
1037 1064 1824
1037 1071 17
1037 1122 646
1037 1277 405
1037 1382 1761
1037 1385 1604
1037 1435 1361
1037 1513 555
1037 1522 1537
1037 1525 542
1037 1528 1830
1037 1580 1680
1037 1687 1855
1037 1688 592
1037 1691 504
1037 1749 1383
1037 1847 143
1037 1874 95
1037 1904 1497
1037 1953 588
1038 79 1347
1038 192 1862
1038 435 240
1038 437 1102
1038 448 149
1038 482 1068
1038 507 1727
1038 592 30
1038 594 967
1038 699 167
1038 787 809
1038 862 741
1038 989 434
1038 1009 635
1038 1012 1695
1038 1042 582
1038 1078 702
1038 1125 1337
1038 1142 1104
1038 1146 312
1038 1238 1180
1038 1272 1048
1038 1276 454
1038 1337 1920
1038 1421 205
1038 1442 1313
1038 1595 66
1038 1629 588
1038 1762 1284
1038 1790 647
1038 1801 1602
1038 1813 669
1038 1815 533
1038 1875 1389
1038 1916 1798
1038 1974 765
1039 2 1340
1039 6 642
1039 24 897
1039 59 934
1039 253 397
1039 278 497
1039 290 290
1039 335 1163
1039 406 357
1039 487 1407
1039 501 407
1039 610 963
1039 637 268
1039 639 909
1039 640 748
1039 668 174
1039 737 1217
1039 741 575
1039 745 1860
1039 882 390
1039 910 856
1039 918 1882
1039 962 918
1039 1052 950
1039 1077 891
1039 1167 1986
1039 1239 1105
1039 1243 274
1039 1282 1526
1039 1290 879
1039 1321 642
1039 1342 989
1039 1421 559
1039 1469 677
1039 1513 255
1039 1538 1931
1039 1541 249
1039 1662 164
1039 1715 1398
1039 1811 1943
1039 1876 1188
1039 1993 732
1040 78 1715
1040 94 1931
1040 132 12
1040 154 921
1040 179 312
1040 182 368
1040 186 713
1040 341 795
1040 344 101
1040 415 1374
1040 447 849
1040 523 389
1040 547 1468
1040 605 1155
1040 892 1901
1040 993 62
1040 1059 1715
1040 1103 549
1040 1170 1011
1040 1298 313
1040 1348 1411
1040 1382 1458
1040 1424 801
1040 1494 1826
1040 1540 185
1040 1567 1751
1040 1628 384
1040 1686 1230
1040 1693 1027
1040 1694 1343
1040 1704 1038
1040 1746 79
1040 1804 1256
1040 1843 794
1040 1866 2
1040 1868 1284
1040 1908 135
1040 1980 794
1041 8 109
1041 139 95
1041 256 1990
1041 273 214
1041 315 896
1041 438 1274
1041 470 829
1041 524 813
1041 529 500
1041 589 1658
1041 623 1140
1041 696 248
1041 758 268
1041 769 458
1041 803 739
1041 832 173
1041 835 341
1041 977 1406
1041 1010 452
1041 1012 1005
1041 1021 89
1041 1022 156
1041 1044 1886
1041 1176 242
1041 1281 112
1041 1287 1792
1041 1312 343
1041 1479 1693
1041 1609 1031
1041 1715 294
1041 1781 409
1041 1793 1785
1041 1835 1126
1041 1850 609
1042 47 364
1042 60 763
1042 73 1038
1042 92 1123
1042 157 1166
1042 161 1312
1042 190 1603
1042 271 1065
1042 384 1229
1042 411 1739
1042 429 1443
1042 575 701
1042 601 1128
1042 604 1355
1042 630 597
1042 632 1446
1042 658 583
1042 780 1016
1042 791 1398
1042 819 1061
1042 862 1692
1042 964 393
1042 1053 1974
1042 1078 1076
1042 1132 576
1042 1341 1967
1042 1354 1316
1042 1381 1471
1042 1428 408
1042 1455 1459
1042 1468 1935
1042 1470 55
1042 1517 1808
1042 1613 1806
1042 1701 1144
1042 1708 1988
1042 1718 1662
1042 1749 865
1042 1777 587
1042 1798 573
1042 1875 62
1042 1942 172
1042 1969 1935
1042 1978 115
1043 3 239
1043 17 841
1043 39 1068
1043 94 1694
1043 216 1363
1043 232 807
1043 371 1629
1043 416 723
1043 475 1930
1043 491 1150
1043 549 1886
1043 588 1216
1043 599 333
1043 609 1160
1043 674 1288
1043 683 1545
1043 707 719
1043 723 677
1043 877 511
1043 924 1607
1043 941 1533
1043 970 629
1043 993 167
1043 1021 521
1043 1029 681
1043 1038 1261
1043 1285 835
1043 1439 1184
1043 1473 371
1043 1487 224
1043 1590 1671
1043 1604 299
1043 1634 926
1043 1651 846
1043 1698 48
1043 1703 1965
1043 1711 1570
1043 1725 1667
1043 1747 1071
1043 1795 1593
1043 1876 1727
1043 1884 484
1044 39 1249
1044 139 1257
1044 162 1602
1044 171 1562
1044 194 1766
1044 207 1110
1044 295 468
1044 297 186
1044 315 935
1044 357 1555
1044 416 1663
1044 420 1640
1044 435 1768
1044 563 471
1044 606 1534
1044 621 1046
1044 648 721
1044 719 1211
1044 749 1934
1044 969 1059
1044 997 1461
1044 1017 1961
1044 1083 1702
1044 1085 1341
1044 1086 390
1044 1193 37
1044 1370 26
1044 1403 1162
1044 1489 353
1044 1579 616
1044 1638 973
1044 1682 1525
1044 1683 621
1044 1736 475
1044 1738 612
1044 1750 1228
1044 1759 1247
1044 1764 1886
1044 1806 1839
1044 1807 228
1044 1809 1217
1044 1836 188
1044 1874 279
1044 1875 569
1044 1900 1669
1044 1902 1413
1044 1991 1117
1044 1997 1804
1045 44 1265
1045 153 228
1045 188 1989
1045 245 485
1045 252 1053
1045 307 1151
1045 342 1822
1045 513 1004
1045 609 255
1045 668 760
1045 704 1733
1045 711 478
1045 731 1502
1045 734 47
1045 760 91
1045 866 583
1045 888 598
1045 902 778
1045 1053 1164
1045 1061 655
1045 1092 1998
1045 1144 536
1045 1230 1511
1045 1249 889
1045 1293 1490
1045 1321 948
1045 1332 104
1045 1393 939
1045 1460 1278
1045 1515 1964
1045 1528 1779
1045 1538 953
1045 1540 684
1045 1571 26
1045 1578 657
1045 1583 744
1045 1587 1280
1045 1622 947
1045 1698 1927
1045 1801 897
1045 1900 1364
1045 1911 881
1045 1970 1230
1045 1991 792
1046 28 1108
1046 73 297
1046 75 80
1046 85 133
1046 129 1218
1046 130 246
1046 200 1457
1046 274 1619
1046 332 305
1046 351 585
1046 357 209
1046 409 820
1046 434 1399
1046 589 1718
1046 608 1118
1046 611 231
1046 758 550
1046 763 832
1046 869 18
1046 969 567
1046 974 544
1046 1012 961
1046 1115 1547
1046 1121 1296
1046 1127 842
1046 1182 532
1046 1191 1673
1046 1266 646
1046 1392 96
1046 1444 1922
1046 1474 635
1046 1494 493
1046 1546 580
1046 1762 370
1046 1938 988
1047 207 534
1047 289 86
1047 343 1579
1047 349 701
1047 454 1474
1047 517 1971
1047 576 1275
1047 607 1222
1047 645 171
1047 700 740
1047 877 1839
1047 904 911
1047 920 1259
1047 959 504
1047 1050 1660
1047 1095 100
1047 1130 1572
1047 1143 1264
1047 1246 721
1047 1261 112
1047 1269 1526
1047 1355 1006
1047 1456 1519
1047 1463 1432
1047 1536 147
1047 1697 1905
1047 1769 543
1047 1828 41
1047 1954 1472
1047 1998 1170
1048 31 660
1048 129 776
1048 144 821
1048 209 1285
1048 259 260
1048 363 546
1048 401 1773
1048 404 540
1048 444 116
1048 489 1775
1048 529 145
1048 577 491
1048 591 1673
1048 652 1545
1048 845 852
1048 920 1618
1048 935 112
1048 1004 63
1048 1052 138
1048 1091 1635
1048 1092 157
1048 1274 1844
1048 1295 1186
1048 1298 85
1048 1381 1161
1048 1537 209
1048 1606 1484
1048 1693 742
1048 1868 1761
1048 1967 599
1049 3 637
1049 35 712
1049 51 1743
1049 63 1202
1049 80 423
1049 87 81
1049 111 1886
1049 128 1526
1049 140 350
1049 142 222
1049 243 16
1049 275 887
1049 284 1813
1049 321 62
1049 458 1206
1049 473 1722
1049 501 797
1049 765 1750
1049 785 128
1049 788 1579
1049 850 1580
1049 867 803
1049 871 1469
1049 892 1062
1049 913 1678
1049 997 227
1049 1048 1603
1049 1064 1566
1049 1128 1225
1049 1140 1436
1049 1188 1675
1049 1194 1182
1049 1213 561
1049 1217 1860
1049 1230 410
1049 1287 1822
1049 1292 1439
1049 1298 1549
1049 1372 996
1049 1452 995
1049 1487 1741
1049 1588 770
1049 1686 965
1049 1698 1967
1049 1843 1762
1050 36 1396
1050 62 874
1050 115 1433
1050 127 1717
1050 276 680
1050 314 203
1050 369 79
1050 397 1300
1050 409 109
1050 415 1720
1050 464 86
1050 497 155
1050 523 1763
1050 688 137
1050 735 1630
1050 737 826
1050 813 1548
1050 824 495
1050 918 1957
1050 939 916
1050 945 658
1050 1157 717
1050 1166 623
1050 1213 1904
1050 1250 974
1050 1252 1313
1050 1334 320
1050 1350 81
1050 1454 212
1050 1483 1850
1050 1499 429
1050 1519 1298
1050 1539 970
1050 1540 1885
1050 1555 1919
1050 1608 710
1050 1815 1874
1050 1831 196
1050 1848 1608
1050 1873 1904
1050 1932 1922
1050 1933 1513
1050 1960 1613
1051 7 1722
1051 80 327
1051 258 1501
1051 267 1226
1051 297 1306
1051 314 1145
1051 341 1565
1051 431 655
1051 439 153
1051 444 450
1051 475 487
1051 501 1996
1051 524 1600
1051 559 576
1051 567 1359
1051 608 1223
1051 716 1550
1051 786 1329
1051 840 579
1051 842 1172
1051 911 971
1051 932 1455
1051 943 1007
1051 977 1605
1051 1224 514
1051 1238 1850
1051 1273 1323
1051 1315 1274
1051 1379 449
1051 1384 653
1051 1493 679
1051 1494 1961
1051 1547 163
1051 1597 887
1051 1617 1825
1051 1748 1927
1051 1893 957
1051 1926 1900
1051 1948 1411
1051 1951 92
1051 1954 945
1051 1992 476
1052 33 1324
1052 59 1281
1052 93 1885
1052 185 1855
1052 241 1523
1052 314 594
1052 434 974
1052 564 36
1052 633 1708
1052 774 436
1052 792 1381
1052 846 1543
1052 968 348
1052 1015 1493
1052 1085 212
1052 1102 198
1052 1145 477
1052 1179 1567
1052 1360 244
1052 1405 888
1052 1471 1925
1052 1494 1185
1052 1510 890
1052 1572 1483
1052 1685 781
1052 1765 1271
1052 1797 1443
1052 1966 71
1053 4 1096
1053 81 1171
1053 105 890
1053 159 1075
1053 209 698
1053 217 1063
1053 323 1260
1053 382 1166
1053 494 1379
1053 515 103
1053 525 447
1053 533 425
1053 569 1117
1053 631 73
1053 716 1818
1053 717 881
1053 742 206
1053 767 1620
1053 816 1910
1053 830 1234
1053 884 552
1053 1002 926
1053 1019 804
1053 1120 1978
1053 1132 796
1053 1149 1315
1053 1154 1529
1053 1324 1111
1053 1372 1635
1053 1424 955
1053 1583 1415
1053 1657 1097
1053 1703 1451
1053 1744 1532
1053 1762 1675
1053 1803 1133
1053 1807 1108
1053 1817 665
1053 1818 1332
1053 1927 1066
1053 1935 1420
1053 1942 514
1054 140 1315
1054 274 1248
1054 314 503
1054 358 347
1054 373 430
1054 454 298
1054 477 304
1054 556 1097
1054 567 781
1054 591 1012
1054 593 210
1054 628 91
1054 719 1120
1054 738 1637
1054 795 1451
1054 804 54
1054 844 752
1054 992 666
1054 1047 101
1054 1154 1020
1054 1212 668
1054 1233 1674
1054 1242 1640
1054 1281 390
1054 1296 1060
1054 1399 835
1054 1401 851
1054 1486 199
1054 1513 1438
1054 1551 1413
1054 1688 1139
1054 1795 1561
1054 1819 937
1054 1857 1677
1054 1861 1137
1054 1884 136
1055 22 1330
1055 144 227
1055 219 325
1055 231 202
1055 243 822
1055 349 2
1055 445 1128
1055 539 1659
1055 671 1238
1055 733 69
1055 928 1540
1055 948 57
1055 988 1862
1055 1069 446
1055 1083 1332
1055 1093 1291
1055 1108 849
1055 1133 267
1055 1183 824
1055 1388 168
1055 1465 955
1055 1483 529
1055 1631 1237
1055 1647 965
1055 1741 810
1055 1792 1583
1055 1840 244
1055 1881 1769
1056 104 461
1056 113 451
1056 134 848
1056 294 1414
1056 344 1621
1056 353 45
1056 380 1085
1056 509 440
1056 563 563
1056 582 451
1056 742 1215
1056 757 1789
1056 765 972
1056 832 433
1056 971 1565
1056 985 1949
1056 1060 1460
1056 1138 1439
1056 1165 651
1056 1212 676
1056 1261 1854
1056 1328 697
1056 1329 1110
1056 1400 1830
1056 1407 741
1056 1453 196
1056 1464 964
1056 1641 1232
1056 1752 861
1056 1849 38
1056 1860 226
1056 1892 872
1056 1923 304
1056 1952 852
1056 1954 426
1057 82 546
1057 88 1047
1057 222 338
1057 277 1908
1057 315 683
1057 324 516
1057 478 117
1057 513 1752
1057 520 1995
1057 676 735
1057 685 1694
1057 715 1579
1057 716 522
1057 795 1634
1057 846 1050
1057 881 1237
1057 888 1610
1057 897 82
1057 967 1396
1057 987 1798
1057 1031 763
1057 1120 77
1057 1149 1363
1057 1241 1913
1057 1343 1395
1057 1469 375
1057 1533 659
1057 1558 249
1057 1607 1088
1057 1676 219
1057 1766 994
1057 1838 1745
1057 1862 1275
1057 1898 1016
1058 49 986
1058 74 551
1058 228 1196
1058 239 1498
1058 270 1864
1058 301 1094
1058 318 1393
1058 430 221
1058 433 911
1058 480 938
1058 487 1618
1058 493 650
1058 514 260
1058 556 285
1058 635 1578
1058 643 1760
1058 691 821
1058 864 101
1058 867 755
1058 879 1338
1058 935 1520
1058 937 674
1058 944 1089
1058 1034 1189
1058 1059 1923
1058 1121 828
1058 1125 874
1058 1181 504
1058 1209 486
1058 1247 1328
1058 1278 1034
1058 1291 286
1058 1314 2
1058 1318 1033
1058 1362 9
1058 1365 324
1058 1485 90
1058 1618 762
1058 1621 837
1058 1633 1368
1058 1689 967
1058 1722 107
1058 1756 426
1058 1761 637
1058 1785 376
1058 1900 1952
1058 1937 1776
1059 35 559
1059 102 136
1059 131 1678
1059 133 1784
1059 141 1944
1059 156 1372
1059 276 205
1059 295 1655
1059 304 851
1059 366 1361
1059 495 1464
1059 510 1098
1059 569 1534
1059 627 648
1059 666 803
1059 672 1380
1059 679 60
1059 693 1319
1059 825 207
1059 888 269
1059 942 631
1059 1001 154
1059 1035 1017
1059 1036 1645
1059 1046 4
1059 1052 1487
1059 1056 1636
1059 1130 1870
1059 1235 1992
1059 1289 1574
1059 1306 1940
1059 1355 754
1059 1379 1984
1059 1497 1291
1059 1515 816
1059 1527 1675
1059 1574 1139
1059 1627 630
1059 1645 457
1059 1648 1782
1059 1675 1056
1059 1689 26
1059 1782 318
1059 1897 1262
1060 107 1737
1060 132 1793
1060 249 290
1060 335 1362
1060 345 121
1060 390 287
1060 411 987
1060 492 1667
1060 561 1782
1060 591 863
1060 823 644
1060 967 1848
1060 982 395
1060 1075 844
1060 1118 1598
1060 1234 418
1060 1380 343
1060 1432 136
1060 1449 653
1060 1495 126
1060 1517 1408
1060 1588 95
1060 1589 942
1060 1687 1241
1060 1711 1333
1060 1776 872
1060 1784 1346
1060 1812 1696
1060 1818 651
1060 1832 1435
1060 1903 1853
1060 1943 1465
1060 1953 1207
1060 1967 1070
1060 1995 1157
1061 52 82
1061 100 1442
1061 163 1160
1061 172 1450
1061 232 1989
1061 321 465
1061 340 580
1061 384 413
1061 404 230
1061 518 1605
1061 584 1052
1061 715 1188
1061 719 1253
1061 759 1987
1061 930 361
1061 965 296
1061 969 1232
1061 1036 899
1061 1146 285
1061 1271 340
1061 1279 883
1061 1300 263
1061 1314 629
1061 1335 1234
1061 1337 261
1061 1396 925
1061 1416 899
1061 1429 1275
1061 1451 1386
1061 1472 1291
1061 1499 1553
1061 1502 959
1061 1584 495
1061 1595 1378
1061 1669 1593
1061 1729 1605
1061 1862 1877
1061 1865 1258
1061 1928 1283
1062 25 1789
1062 79 731
1062 175 252
1062 217 1627
1062 224 1394
1062 251 230
1062 270 59
1062 292 1641
1062 302 703
1062 386 330
1062 475 1021
1062 506 1049
1062 600 1185
1062 604 957
1062 785 1230
1062 790 556
1062 807 1464
1062 833 1463
1062 915 298
1062 920 1503
1062 945 162
1062 970 531
1062 993 1271
1062 1081 1569
1062 1175 1689
1062 1337 1061
1062 1351 290
1062 1389 1184
1062 1391 1430
1062 1402 1251
1062 1520 328
1062 1525 610
1062 1689 1343
1062 1736 710
1062 1745 971
1062 1791 801
1062 1828 463
1062 1857 1964
1062 1918 1733
1062 1947 78
1063 8 419
1063 112 543
1063 243 615
1063 284 1950
1063 430 1199
1063 525 1442
1063 654 40
1063 675 733
1063 700 1903
1063 729 1259
1063 733 569
1063 742 195
1063 752 992
1063 759 779
1063 766 211
1063 774 343
1063 776 1262
1063 1132 354
1063 1183 160
1063 1235 1011
1063 1443 914
1063 1460 599
1063 1499 1012
1063 1507 1984
1063 1515 326
1063 1537 431
1063 1710 460
1063 1715 450
1063 1730 711
1063 1813 1639
1063 1827 1728
1063 1830 860
1063 1881 311
1063 1981 1861
1064 38 1167
1064 42 843
1064 116 1561
1064 118 1766
1064 181 1371
1064 190 1656
1064 192 540
1064 198 1958
1064 208 894
1064 278 1756
1064 298 724
1064 300 875
1064 324 1300
1064 347 388
1064 510 62
1064 583 1758
1064 589 1836
1064 590 1551
1064 606 295
1064 625 164
1064 640 320
1064 664 624
1064 695 1588
1064 793 845
1064 806 578
1064 900 908
1064 915 1760
1064 933 1930
1064 941 759
1064 955 1603
1064 977 1329
1064 1106 558
1064 1199 547
1064 1225 429
1064 1232 1933
1064 1237 82
1064 1307 1354
1064 1357 534
1064 1378 409
1064 1541 172
1064 1570 1640
1064 1604 188
1064 1613 1769
1064 1776 548
1064 1842 136
1064 1849 630
1064 1861 1913
1064 1866 255
1064 1968 1659
1064 1969 1457
1064 1988 160
1065 18 1996
1065 88 1482
1065 162 1400
1065 163 1
1065 174 1699
1065 244 1371
1065 250 1061
1065 272 1952
1065 282 1396
1065 411 1535
1065 448 1850
1065 466 853
1065 485 1801
1065 526 1655
1065 636 23
1065 647 1665
1065 770 1397
1065 848 1194
1065 921 246
1065 944 254
1065 968 902
1065 984 959
1065 1006 1312
1065 1011 579
1065 1164 1535
1065 1168 1439
1065 1191 840
1065 1223 708
1065 1239 819
1065 1302 1707
1065 1598 1805
1065 1608 1747
1065 1624 636
1065 1651 1179
1065 1731 1759
1065 1740 982
1065 1826 1392
1065 1883 1704
1065 1926 991
1065 1980 1679
1066 35 1509
1066 141 1662
1066 196 1872
1066 211 172
1066 251 674
1066 302 1016
1066 329 616
1066 405 1564
1066 441 676
1066 471 890
1066 546 999
1066 637 767
1066 646 579
1066 677 512
1066 766 518
1066 800 975
1066 819 1283
1066 877 1588
1066 905 1349
1066 916 1292
1066 921 1817
1066 1073 1116
1066 1109 735
1066 1148 1338
1066 1157 482
1066 1180 242
1066 1204 1715
1066 1223 662
1066 1238 1035
1066 1254 824
1066 1311 1290
1066 1325 359
1066 1489 1064
1066 1493 1457
1066 1523 1692
1066 1582 325
1066 1684 728
1066 1705 504
1066 1725 605
1066 1726 1015
1066 1754 1913
1066 1782 331
1066 1809 129
1066 1810 68
1066 1815 117
1066 1830 319
1066 1975 1416
1066 1987 1122
1067 164 392
1067 205 647
1067 277 342
1067 340 203
1067 346 1792
1067 377 881
1067 465 926
1067 498 398
1067 529 1331
1067 664 1114
1067 766 1313
1067 859 1105
1067 860 722
1067 872 909
1067 893 990
1067 897 446
1067 1217 1904
1067 1237 1781
1067 1329 432
1067 1348 1487
1067 1518 1799
1067 1543 88
1067 1604 1617
1067 1645 1099
1067 1686 811
1067 1758 122
1067 1759 1748
1067 1808 95
1067 1939 850
1067 1968 1301
1068 24 220
1068 29 1552
1068 51 909
1068 290 1348
1068 323 596
1068 362 1783
1068 579 542
1068 630 1823
1068 725 455
1068 737 1855
1068 825 1607
1068 846 1640
1068 969 1692
1068 1058 779
1068 1070 1786
1068 1117 821
1068 1275 1774
1068 1283 387
1068 1313 753
1068 1387 1008
1068 1439 184
1068 1482 1670
1068 1634 410
1068 1692 1858
1068 1845 704
1068 1977 1730
1069 153 1924
1069 167 760
1069 316 1318
1069 476 693
1069 515 1374
1069 612 1318
1069 640 985
1069 680 1829
1069 781 242
1069 840 1785
1069 881 1745
1069 925 657
1069 933 979
1069 936 273
1069 1036 1959
1069 1080 1325
1069 1089 1842
1069 1122 1862
1069 1146 1608
1069 1223 1783
1069 1231 333
1069 1267 1104
1069 1270 1233
1069 1300 1989
1069 1335 667
1069 1459 1851
1069 1487 1676
1069 1545 1700
1069 1674 1973
1069 1687 135
1069 1699 1326
1069 1763 867
1069 1833 1627
1070 6 680
1070 38 313
1070 45 167
1070 83 357
1070 178 97
1070 198 609
1070 327 458
1070 382 1102
1070 556 1231
1070 564 719
1070 606 1279
1070 731 486
1070 780 1684
1070 793 1264
1070 873 265
1070 881 83
1070 1002 393
1070 1121 173
1070 1124 1020
1070 1187 1737
1070 1209 656
1070 1242 1743
1070 1249 998
1070 1256 1714
1070 1311 654
1070 1345 869
1070 1369 790
1070 1435 1550
1070 1478 1146
1070 1491 1391
1070 1569 1581
1070 1638 724
1070 1647 804
1070 1744 24
1070 1749 987
1070 1875 1686
1070 1924 167
1070 1965 1964
1070 1980 140
1070 1993 1723
1071 66 1564
1071 68 212
1071 105 377
1071 181 114
1071 245 1015
1071 295 727
1071 297 810
1071 303 723
1071 326 753
1071 330 349
1071 375 1461
1071 379 340
1071 385 1055
1071 400 1794
1071 451 1484
1071 487 541
1071 495 321
1071 526 348
1071 557 908
1071 563 1381
1071 575 1024
1071 647 483
1071 661 438
1071 662 953
1071 694 1702
1071 700 1619
1071 701 510
1071 889 1429
1071 973 1913
1071 994 122
1071 1049 778
1071 1140 100
1071 1143 945
1071 1219 906
1071 1231 647
1071 1280 1373
1071 1306 1990
1071 1324 371
1071 1362 1682
1071 1380 690
1071 1428 133
1071 1437 1756
1071 1464 198
1071 1500 1588
1071 1540 1673
1071 1551 103
1071 1570 735
1071 1736 1727
1071 1743 304
1071 1820 186
1071 1940 1620
1071 1990 20
1072 83 1523
1072 142 1949
1072 216 1631
1072 230 423
1072 260 166
1072 299 1268
1072 313 1720
1072 370 329
1072 388 1729
1072 412 919
1072 456 5
1072 517 913
1072 530 1512
1072 624 194
1072 746 1659
1072 791 1517
1072 803 946
1072 810 821
1072 819 767
1072 831 1125
1072 844 1483
1072 935 702
1072 1001 907
1072 1044 341
1072 1049 1818
1072 1161 1718
1072 1210 1587
1072 1438 1394
1072 1497 857
1072 1599 698
1072 1702 1605
1072 1828 1840
1072 1921 47
1072 1966 1932
1072 1976 835
1073 22 1405
1073 38 513
1073 251 210
1073 267 911
1073 271 544
1073 449 1108
1073 468 1973
1073 475 1981
1073 576 1942
1073 645 352
1073 708 15
1073 715 1106
1073 729 1153
1073 852 161
1073 868 1035
1073 870 1258
1073 910 1404
1073 1040 1044
1073 1057 1469
1073 1078 1776
1073 1255 395
1073 1258 464
1073 1261 1749
1073 1312 167
1073 1414 377
1073 1465 1739
1073 1472 68
1073 1492 566
1073 1611 464
1073 1614 487
1073 1682 1199
1073 1724 1789
1073 1805 298
1073 1896 35
1073 1897 1920
1073 1910 111
1073 1918 639
1074 90 776
1074 104 1268
1074 110 1742
1074 224 925
1074 278 1204
1074 298 1526
1074 380 781
1074 450 223
1074 519 468
1074 605 1291
1074 623 656
1074 631 1832
1074 660 1894
1074 679 1032
1074 771 1166
1074 777 14
1074 795 233
1074 865 94
1074 873 1859
1074 1029 923
1074 1289 1034
1074 1308 1443
1074 1321 953
1074 1366 128
1074 1401 670
1074 1430 1385
1074 1491 630
1074 1515 1581
1074 1642 738
1074 1707 1215
1074 1754 399
1074 1760 1457
1074 1883 1701
1074 1902 144
1074 1956 400
1074 1982 847
1075 16 880
1075 39 1370
1075 149 64
1075 166 220
1075 196 298
1075 200 203
1075 285 1649
1075 335 1737
1075 341 465
1075 343 1536
1075 352 1444
1075 365 1836
1075 368 485
1075 371 249
1075 427 1863
1075 462 358
1075 482 1161
1075 485 229
1075 513 95
1075 524 1152
1075 551 1321
1075 590 411
1075 645 1160
1075 687 406
1075 734 211
1075 766 881
1075 807 1582
1075 835 400
1075 920 1639
1075 1202 1247
1075 1275 1661
1075 1288 1217
1075 1318 1687
1075 1350 444
1075 1370 1358
1075 1502 688
1075 1636 1531
1075 1639 876
1075 1802 1826
1075 1874 114
1076 15 753
1076 91 726
1076 100 1175
1076 234 750
1076 246 852
1076 260 644
1076 275 475
1076 284 1049
1076 490 489
1076 559 1385
1076 578 1644
1076 655 419
1076 704 1487
1076 773 1903
1076 814 1086
1076 905 1412
1076 946 1467
1076 979 1104
1076 1035 1834
1076 1052 1224
1076 1058 172
1076 1157 1286
1076 1171 387
1076 1211 832
1076 1227 519
1076 1261 1162
1076 1321 945
1076 1358 890
1076 1390 1144
1076 1497 1562
1076 1515 1356
1076 1584 1297
1076 1642 1778
1076 1643 1949
1076 1714 1008
1076 1725 174
1076 1730 1918
1076 1751 1433
1076 1857 1936
1076 1866 722
1076 1909 1279
1076 1962 1484
1077 103 933
1077 151 959
1077 152 342
1077 160 1774
1077 189 1389
1077 298 281
1077 327 1316
